initializing port 0 with 8 queues
Checksum mode selected: offload
TX offloads: requested=0x6 supported=0x119fbf enabled=0x6
Port 0 RSS enabled: rss_hf=0x20 reta_size=512 hash_key_size=52
Port 0 MAC: 40 a6 b7 c3 3e 00

Core 1 running in server mode on queue 1. [Ctrl+C to quit]
TX buffer enabled on queue 1: buffer_size=128

Core 2 running in server mode on queue 2. [Ctrl+C to quit]
TX buffer enabled on queue 2: buffer_size=128

Core 3 running in server mode on queue 3. [Ctrl+C to quit]
TX buffer enabled on queue 3: buffer_size=128

Core 4 running in server mode on queue 4. [Ctrl+C to quit]
TX buffer enabled on queue 4: buffer_size=128

Core 5 running in server mode on queue 5. [Ctrl+C to quit]
TX buffer enabled on queue 5: buffer_size=128

Core 6 running in server mode on queue 6. [Ctrl+C to quit]
TX buffer enabled on queue 6: buffer_size=128

Core 7 running in server mode on queue 7. [Ctrl+C to quit]
TX buffer enabled on queue 7: buffer_size=128

Core 0 running in server mode on queue 0. [Ctrl+C to quit]
TX buffer enabled on queue 0: buffer_size=128
[profile] queue_id=1 lcore=1 rx_pkts=96512 tx_pkts=96512 tx_drops=0 poll_count=30400610 empty_poll_count=30377649 nonempty_poll_count=22961 work_batches=22961 rx_mpps=0.097 tx_mpps=0.097 avg_burst=4.20 pkts_per_nonempty_poll=4.20 empty_poll_ratio=0.9992 total_cycles/poll=51.5 total_cycles/nonempty_batch=68147.7 total_cycles/pkt=16212.9 empty_poll_cycles/nonempty_batch=67579.8 empty_poll_cycles/empty_poll=51.1 empty_poll_cycles/pkt=16077.8 nonempty_poll_cycles/nonempty_batch=567.9 nonempty_poll_cycles/nonempty_poll=567.9 nonempty_poll_cycles/pkt=135.1 rx_cycles/nonempty_batch=22684.5 rx_cycles/pkt=5396.8 parse_cycles/nonempty_batch=17.0 parse_cycles/pkt=4.0 rewrite_cycles/nonempty_batch=24.7 rewrite_cycles/pkt=5.9 checksum_cycles/nonempty_batch=41.5 checksum_cycles/pkt=9.9 tx_cycles/nonempty_batch=77.0 tx_cycles/pkt=18.3 other_cycles/nonempty_batch=45302.9 other_cycles/pkt=10777.9 cpu_ghz=2.100
[profile] queue_id=2 lcore=2 rx_pkts=98916 tx_pkts=98916 tx_drops=0 poll_count=30229552 empty_poll_count=30206103 nonempty_poll_count=23449 work_batches=23449 rx_mpps=0.099 tx_mpps=0.099 avg_burst=4.22 pkts_per_nonempty_poll=4.22 empty_poll_ratio=0.9992 total_cycles/poll=51.8 total_cycles/nonempty_batch=66752.1 total_cycles/pkt=15824.2 empty_poll_cycles/nonempty_batch=66181.8 empty_poll_cycles/empty_poll=51.4 empty_poll_cycles/pkt=15689.0 nonempty_poll_cycles/nonempty_batch=570.3 nonempty_poll_cycles/nonempty_poll=570.3 nonempty_poll_cycles/pkt=135.2 rx_cycles/nonempty_batch=22215.8 rx_cycles/pkt=5266.5 parse_cycles/nonempty_batch=17.3 parse_cycles/pkt=4.1 rewrite_cycles/nonempty_batch=24.6 rewrite_cycles/pkt=5.8 checksum_cycles/nonempty_batch=43.4 checksum_cycles/pkt=10.3 tx_cycles/nonempty_batch=77.0 tx_cycles/pkt=18.3 other_cycles/nonempty_batch=44374.1 other_cycles/pkt=10519.3 cpu_ghz=2.100
[profile] queue_id=3 lcore=3 rx_pkts=100260 tx_pkts=100260 tx_drops=0 poll_count=31609933 empty_poll_count=31586342 nonempty_poll_count=23591 work_batches=23591 rx_mpps=0.100 tx_mpps=0.100 avg_burst=4.25 pkts_per_nonempty_poll=4.25 empty_poll_ratio=0.9993 total_cycles/poll=49.5 total_cycles/nonempty_batch=66343.4 total_cycles/pkt=15610.5 empty_poll_cycles/nonempty_batch=65768.1 empty_poll_cycles/empty_poll=49.1 empty_poll_cycles/pkt=15475.1 nonempty_poll_cycles/nonempty_batch=575.3 nonempty_poll_cycles/nonempty_poll=575.3 nonempty_poll_cycles/pkt=135.4 rx_cycles/nonempty_batch=22091.6 rx_cycles/pkt=5198.1 parse_cycles/nonempty_batch=18.3 parse_cycles/pkt=4.3 rewrite_cycles/nonempty_batch=26.4 rewrite_cycles/pkt=6.2 checksum_cycles/nonempty_batch=43.5 checksum_cycles/pkt=10.2 tx_cycles/nonempty_batch=78.9 tx_cycles/pkt=18.6 other_cycles/nonempty_batch=44084.8 other_cycles/pkt=10373.1 cpu_ghz=2.100
[profile] queue_id=4 lcore=4 rx_pkts=101592 tx_pkts=101592 tx_drops=0 poll_count=30378949 empty_poll_count=30354789 nonempty_poll_count=24160 work_batches=24160 rx_mpps=0.102 tx_mpps=0.102 avg_burst=4.20 pkts_per_nonempty_poll=4.20 empty_poll_ratio=0.9992 total_cycles/poll=51.5 total_cycles/nonempty_batch=64764.6 total_cycles/pkt=15401.9 empty_poll_cycles/nonempty_batch=64200.6 empty_poll_cycles/empty_poll=51.1 empty_poll_cycles/pkt=15267.8 nonempty_poll_cycles/nonempty_batch=564.0 nonempty_poll_cycles/nonempty_poll=564.0 nonempty_poll_cycles/pkt=134.1 rx_cycles/nonempty_batch=21558.6 rx_cycles/pkt=5126.9 parse_cycles/nonempty_batch=16.6 parse_cycles/pkt=4.0 rewrite_cycles/nonempty_batch=25.2 rewrite_cycles/pkt=6.0 checksum_cycles/nonempty_batch=42.0 checksum_cycles/pkt=10.0 tx_cycles/nonempty_batch=75.8 tx_cycles/pkt=18.0 other_cycles/nonempty_batch=43046.4 other_cycles/pkt=10237.0 cpu_ghz=2.100
[profile] queue_id=5 lcore=5 rx_pkts=102876 tx_pkts=102876 tx_drops=0 poll_count=30407391 empty_poll_count=30383033 nonempty_poll_count=24358 work_batches=24358 rx_mpps=0.103 tx_mpps=0.103 avg_burst=4.22 pkts_per_nonempty_poll=4.22 empty_poll_ratio=0.9992 total_cycles/poll=51.5 total_cycles/nonempty_batch=64259.1 total_cycles/pkt=15214.6 empty_poll_cycles/nonempty_batch=63689.0 empty_poll_cycles/empty_poll=51.1 empty_poll_cycles/pkt=15079.7 nonempty_poll_cycles/nonempty_batch=570.1 nonempty_poll_cycles/nonempty_poll=570.1 nonempty_poll_cycles/pkt=135.0 rx_cycles/nonempty_batch=21389.8 rx_cycles/pkt=5064.5 parse_cycles/nonempty_batch=17.6 parse_cycles/pkt=4.2 rewrite_cycles/nonempty_batch=25.5 rewrite_cycles/pkt=6.0 checksum_cycles/nonempty_batch=43.7 checksum_cycles/pkt=10.3 tx_cycles/nonempty_batch=76.5 tx_cycles/pkt=18.1 other_cycles/nonempty_batch=42705.9 other_cycles/pkt=10111.5 cpu_ghz=2.100
[profile] queue_id=6 lcore=6 rx_pkts=104196 tx_pkts=104196 tx_drops=0 poll_count=30435433 empty_poll_count=30410682 nonempty_poll_count=24751 work_batches=24751 rx_mpps=0.104 tx_mpps=0.104 avg_burst=4.21 pkts_per_nonempty_poll=4.21 empty_poll_ratio=0.9992 total_cycles/poll=51.4 total_cycles/nonempty_batch=63235.7 total_cycles/pkt=15021.2 empty_poll_cycles/nonempty_batch=62666.6 empty_poll_cycles/empty_poll=51.0 empty_poll_cycles/pkt=14886.0 nonempty_poll_cycles/nonempty_batch=569.1 nonempty_poll_cycles/nonempty_poll=569.1 nonempty_poll_cycles/pkt=135.2 rx_cycles/nonempty_batch=21051.8 rx_cycles/pkt=5000.7 parse_cycles/nonempty_batch=17.4 parse_cycles/pkt=4.1 rewrite_cycles/nonempty_batch=24.6 rewrite_cycles/pkt=5.9 checksum_cycles/nonempty_batch=42.1 checksum_cycles/pkt=10.0 tx_cycles/nonempty_batch=74.7 tx_cycles/pkt=17.7 other_cycles/nonempty_batch=42025.2 other_cycles/pkt=9982.8 cpu_ghz=2.100
[profile] queue_id=7 lcore=7 rx_pkts=105592 tx_pkts=105592 tx_drops=0 poll_count=30384744 empty_poll_count=30359868 nonempty_poll_count=24876 work_batches=24876 rx_mpps=0.106 tx_mpps=0.106 avg_burst=4.24 pkts_per_nonempty_poll=4.24 empty_poll_ratio=0.9992 total_cycles/poll=51.5 total_cycles/nonempty_batch=62922.8 total_cycles/pkt=14823.7 empty_poll_cycles/nonempty_batch=62349.2 empty_poll_cycles/empty_poll=51.1 empty_poll_cycles/pkt=14688.6 nonempty_poll_cycles/nonempty_batch=573.6 nonempty_poll_cycles/nonempty_poll=573.6 nonempty_poll_cycles/pkt=135.1 rx_cycles/nonempty_batch=20938.7 rx_cycles/pkt=4932.9 parse_cycles/nonempty_batch=17.5 parse_cycles/pkt=4.1 rewrite_cycles/nonempty_batch=25.6 rewrite_cycles/pkt=6.0 checksum_cycles/nonempty_batch=43.8 checksum_cycles/pkt=10.3 tx_cycles/nonempty_batch=77.0 tx_cycles/pkt=18.1 other_cycles/nonempty_batch=41820.2 other_cycles/pkt=9852.3 cpu_ghz=2.100
[profile] queue_id=0 lcore=0 rx_pkts=105616 tx_pkts=105616 tx_drops=0 poll_count=31221116 empty_poll_count=31196316 nonempty_poll_count=24800 work_batches=24800 rx_mpps=0.106 tx_mpps=0.106 avg_burst=4.26 pkts_per_nonempty_poll=4.26 empty_poll_ratio=0.9992 total_cycles/poll=50.1 total_cycles/nonempty_batch=63119.6 total_cycles/pkt=14821.3 empty_poll_cycles/nonempty_batch=62543.6 empty_poll_cycles/empty_poll=49.7 empty_poll_cycles/pkt=14686.0 nonempty_poll_cycles/nonempty_batch=576.0 nonempty_poll_cycles/nonempty_poll=576.0 nonempty_poll_cycles/pkt=135.3 rx_cycles/nonempty_batch=21009.2 rx_cycles/pkt=4933.2 parse_cycles/nonempty_batch=17.3 parse_cycles/pkt=4.1 rewrite_cycles/nonempty_batch=26.1 rewrite_cycles/pkt=6.1 checksum_cycles/nonempty_batch=44.1 checksum_cycles/pkt=10.4 tx_cycles/nonempty_batch=79.5 tx_cycles/pkt=18.7 other_cycles/nonempty_batch=41943.4 other_cycles/pkt=9848.9 cpu_ghz=2.100
[profile] queue_id=1 lcore=1 rx_pkts=14442800 tx_pkts=14442800 tx_drops=0 poll_count=5307610 empty_poll_count=2199469 nonempty_poll_count=3108141 work_batches=3108141 rx_mpps=14.443 tx_mpps=14.443 avg_burst=4.65 pkts_per_nonempty_poll=4.65 empty_poll_ratio=0.4144 total_cycles/poll=380.5 total_cycles/nonempty_batch=649.8 total_cycles/pkt=139.8 empty_poll_cycles/nonempty_batch=106.1 empty_poll_cycles/empty_poll=149.9 empty_poll_cycles/pkt=22.8 nonempty_poll_cycles/nonempty_batch=543.7 nonempty_poll_cycles/nonempty_poll=543.7 nonempty_poll_cycles/pkt=117.0 rx_cycles/nonempty_batch=149.0 rx_cycles/pkt=32.1 parse_cycles/nonempty_batch=15.8 parse_cycles/pkt=3.4 rewrite_cycles/nonempty_batch=28.4 rewrite_cycles/pkt=6.1 checksum_cycles/nonempty_batch=42.0 checksum_cycles/pkt=9.0 tx_cycles/nonempty_batch=78.7 tx_cycles/pkt=16.9 other_cycles/nonempty_batch=335.9 other_cycles/pkt=72.3 cpu_ghz=2.100
[profile] queue_id=2 lcore=2 rx_pkts=14441036 tx_pkts=14441036 tx_drops=0 poll_count=5292527 empty_poll_count=2202618 nonempty_poll_count=3089909 work_batches=3089909 rx_mpps=14.441 tx_mpps=14.441 avg_burst=4.67 pkts_per_nonempty_poll=4.67 empty_poll_ratio=0.4162 total_cycles/poll=381.7 total_cycles/nonempty_batch=653.7 total_cycles/pkt=139.9 empty_poll_cycles/nonempty_batch=107.4 empty_poll_cycles/empty_poll=150.6 empty_poll_cycles/pkt=23.0 nonempty_poll_cycles/nonempty_batch=546.4 nonempty_poll_cycles/nonempty_poll=546.4 nonempty_poll_cycles/pkt=116.9 rx_cycles/nonempty_batch=151.5 rx_cycles/pkt=32.4 parse_cycles/nonempty_batch=15.9 parse_cycles/pkt=3.4 rewrite_cycles/nonempty_batch=28.3 rewrite_cycles/pkt=6.1 checksum_cycles/nonempty_batch=42.5 checksum_cycles/pkt=9.1 tx_cycles/nonempty_batch=77.8 tx_cycles/pkt=16.6 other_cycles/nonempty_batch=337.7 other_cycles/pkt=72.3 cpu_ghz=2.100
[profile] queue_id=3 lcore=3 rx_pkts=14444564 tx_pkts=14444564 tx_drops=0 poll_count=5406089 empty_poll_count=2285282 nonempty_poll_count=3120807 work_batches=3120807 rx_mpps=14.445 tx_mpps=14.445 avg_burst=4.63 pkts_per_nonempty_poll=4.63 empty_poll_ratio=0.4227 total_cycles/poll=373.3 total_cycles/nonempty_batch=646.7 total_cycles/pkt=139.7 empty_poll_cycles/nonempty_batch=106.7 empty_poll_cycles/empty_poll=145.7 empty_poll_cycles/pkt=23.1 nonempty_poll_cycles/nonempty_batch=540.0 nonempty_poll_cycles/nonempty_poll=540.0 nonempty_poll_cycles/pkt=116.7 rx_cycles/nonempty_batch=148.4 rx_cycles/pkt=32.1 parse_cycles/nonempty_batch=15.8 parse_cycles/pkt=3.4 rewrite_cycles/nonempty_batch=27.7 rewrite_cycles/pkt=6.0 checksum_cycles/nonempty_batch=41.9 checksum_cycles/pkt=9.1 tx_cycles/nonempty_batch=76.3 tx_cycles/pkt=16.5 other_cycles/nonempty_batch=336.5 other_cycles/pkt=72.7 cpu_ghz=2.100
